Time,Lat,Long,Altitude,Speed o.g.,SS-RSRP,SS-SINR,SS-RSRQ,Num Beams,Beam Index,Net PDSCH Thp​ (PCell),Bandwidth DL,BLER,Num PDSCH Carrier,Net PUSCH Thp,TxPower​ (PCell),Bandwidth UL,Num PUSCH Carrier,Retransmission,PUCCH Tx power,PLMNID (MCC/MNC),Technology,Data technology,RF Band,PCI,Last started test
2021-07-19 07:44:22.325,,,,,,,,,,,,,,,19.2,,,,,,,,,,
2021-07-19 07:44:22.510,,,,,,,,,,,,,1,,19.2,,,,,,,,,,
2021-07-19 07:44:22.510,,,,,,,,,,0.021,,6.7,1,,19.2,,,,,,,,,,
2021-07-19 07:44:22.560,,,,,-114.8,5.5,-13.6,,4,0.021,,6.7,1,,19.2,,,,,,,,,301,
2021-07-19 07:44:22.570,,,,,-114.8,5.5,-13.6,,4,0.021,,6.7,1,,19.2,,1,,,,,,,301,
2021-07-19 07:44:22.570,,,,,-114.8,5.5,-13.6,,4,0.021,,6.7,1,0.232,19.2,,1,4.5,,,,,,301,
2021-07-19 07:44:22.825,,,,,-114.8,5.5,-13.6,,4,0.021,,6.7,1,0.232,19.2,,1,4.5,,,LTE,LTE-5GNR,,301,
2021-07-19 07:44:22.825,,,,,-114.8,5.5,-13.6,4,4,0.021,,6.7,1,0.232,19.2,,1,4.5,,,LTE,LTE-5GNR,,301,
2021-07-19 07:44:22.825,,,,,-114.8,5.5,-13.6,4,4,0.021,98.28,6.7,1,0.232,19.2,98.28,1,4.5,,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:22.835,,,,,-114.8,5.5,-13.6,4,4,0.021,98.28,6.7,1,0.232,15.1,98.28,1,4.5,,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:22.980,,,,,-114.8,5.5,-13.6,4,4,0.021,98.28,6.7,1,0.232,15.1,98.28,1,4.5,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:23.40,,,,,-121.8,4.2,-17.1,4,4,0.021,98.28,6.7,1,0.232,15.1,98.28,1,4.5,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:23.70,,,,,-121.8,4.2,-17.1,4,4,0.021,98.28,6.7,1,0.329,15.1,98.28,1,19.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:23.160,,,,,-124.5,-0.8,-17.5,4,4,0.021,98.28,6.7,1,0.329,15.1,98.28,1,19.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:23.195,61.452926,23.845424,206.7,0,-124.5,-0.8,-17.5,4,4,0.021,98.28,6.7,1,0.329,15.1,98.28,1,19.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:23.220,61.452926,23.845424,206.7,0,-124.5,-0.8,-17.5,4,4,0.021,98.28,6.7,1,0.329,15.1,98.28,1,19.0,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:23.240,61.452926,23.845424,206.7,0,-124.5,-0.8,-17.5,4,4,0.001,98.28,0.0,1,0.329,15.1,98.28,1,19.0,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,
2021-07-19 07:44:23.265,61.452926,23.845424,206.7,0,-124.5,-0.8,-17.5,4,4,0.001,98.28,0.0,1,0.329,15.1,98.28,1,19.0,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,HTTP UL
2021-07-19 07:44:23.295,61.452926,23.845424,206.7,0,-124.5,-0.8,-17.5,4,4,0.001,98.28,0.0,1,0.329,15.3,98.28,1,19.0,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,HTTP UL
2021-07-19 07:44:23.330,61.452926,23.845424,206.7,0,-124.5,-0.8,-17.5,4,4,0.001,98.28,0.0,1,0.329,15.3,98.28,1,19.0,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,HTTP UL
2021-07-19 07:44:23.565,61.452926,23.845424,206.7,0,-124.5,-0.8,-17.5,4,4,0.001,98.28,0.0,1,0.238,15.3,98.28,1,5.6,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,HTTP UL
2021-07-19 07:44:23.620,61.452926,23.845424,206.7,0,-124.5,-0.8,-17.5,1,4,0.001,98.28,0.0,1,0.238,15.3,98.28,1,5.6,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),301,HTTP UL
2021-07-19 07:44:23.660,61.452926,23.845424,206.7,0,-119.2,4.9,-14.6,1,4,0.001,98.28,0.0,1,0.238,15.3,98.28,1,5.6,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:44:23.680,61.452926,23.845424,206.7,0,-119.2,4.9,-14.6,4,4,0.001,98.28,0.0,1,0.238,15.3,98.28,1,5.6,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:44:23.730,61.452926,23.845424,206.7,0,-119.2,4.9,-14.6,4,4,0.001,98.28,0.0,1,0.238,15.3,98.28,1,5.6,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:44:23.735,61.452926,23.845424,206.7,0,-119.2,4.9,-14.6,4,4,0.077,98.28,0.0,1,0.238,15.3,98.28,1,5.6,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:44:24.40,61.452926,23.845424,206.8,0,-119.2,4.9,-14.6,4,4,0.077,98.28,0.0,1,0.238,15.3,98.28,1,5.6,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:44:24.70,61.452926,23.845424,206.8,0,-119.2,4.9,-14.6,4,4,0.077,98.28,0.0,1,0.171,15.3,98.28,1,18.1,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:44:24.195,61.452926,23.845424,206.8,0,-118.6,3.2,-13.9,4,3,0.077,98.28,0.0,1,0.171,15.3,98.28,1,18.1,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:24.215,61.452926,23.845424,206.8,0,-118.6,3.2,-13.9,4,3,0.053,98.28,0.0,1,0.171,15.3,98.28,1,18.1,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:24.280,61.452926,23.845424,206.8,0,-118.6,3.2,-13.9,4,3,0.053,98.28,0.0,1,0.171,15.7,98.28,1,18.1,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:24.565,61.452926,23.845424,206.8,0,-118.6,3.2,-13.9,4,3,0.053,98.28,0.0,1,0.286,15.7,98.28,1,26.9,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:24.670,61.452926,23.845424,206.8,0,-118.6,3.2,-13.9,4,3,0.053,98.28,0.0,1,0.286,15.7,98.28,1,26.9,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:24.695,61.452926,23.845424,206.8,0,-120.1,4.3,-14.4,4,3,0.053,98.28,0.0,1,0.286,15.7,98.28,1,26.9,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:24.715,61.452926,23.845424,206.8,0,-120.1,4.3,-14.4,4,3,0.058,98.28,0.0,1,0.286,15.7,98.28,1,26.9,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:24.820,61.452926,23.845424,206.8,0,-120.1,4.3,-14.4,4,3,0.058,98.28,0.0,1,0.286,16.9,98.28,1,26.9,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.65,61.452926,23.845424,206.8,0,-120.1,4.3,-14.4,4,3,0.058,98.28,0.0,1,0.241,16.9,98.28,1,11.2,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.190,61.452926,23.845424,206.8,0,-119.9,3.5,-13.8,4,3,0.058,98.28,0.0,1,0.241,16.9,98.28,1,11.2,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.225,61.452926,23.845424,206.8,0,-119.9,3.5,-13.8,4,3,0.058,98.28,0.0,1,0.241,16.9,98.28,1,11.2,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.295,61.452926,23.845424,206.8,0,-119.4,7.1,-13.2,4,3,0.058,98.28,0.0,1,0.241,16.9,98.28,1,11.2,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.310,61.452926,23.845424,206.8,0,-119.4,7.1,-13.2,4,3,0.058,98.28,0.0,1,0.241,17.7,98.28,1,11.2,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.325,61.452926,23.845424,206.8,0,-119.4,7.1,-13.2,4,3,0.058,98.28,0.0,1,0.241,17.7,98.28,1,11.2,9,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.410,61.452926,23.845424,206.8,0,-119.4,7.1,-13.2,4,3,0.038,98.28,14.3,1,0.241,17.7,98.28,1,11.2,9,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.415,61.452926,23.845424,206.8,0,-119.4,7.1,-13.2,4,3,0.038,98.28,14.3,1,0.243,17.7,98.28,1,0.0,9,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.695,61.452926,23.845424,206.8,0,-119.4,7.1,-13.2,4,3,0.038,98.28,14.3,1,0.243,17.7,98.28,1,0.0,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.795,61.452926,23.845424,206.8,0,-119.4,7.1,-13.2,4,3,0.038,98.28,14.3,1,0.243,16.7,98.28,1,0.0,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:25.835,61.452926,23.845424,206.8,0,-119.6,0.3,-14.8,4,0,0.038,98.28,14.3,1,0.243,16.7,98.28,1,0.0,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.35,61.452926,23.845423,206.8,0,-119.6,0.3,-14.8,4,0,0.038,98.28,14.3,1,0.243,16.7,98.28,1,0.0,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.75,61.452926,23.845423,206.8,0,-119.6,0.3,-14.8,4,0,0.0,98.28,0.0,1,0.243,16.7,98.28,1,0.0,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.85,61.452926,23.845423,206.8,0,-119.6,0.3,-14.8,4,0,0.0,98.28,0.0,1,0.0,16.7,98.28,1,0.0,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.145,61.452926,23.845423,206.8,0,-119.6,0.3,-14.8,4,0,0.0,98.28,0.0,1,0.0,16.7,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.275,61.452926,23.845423,206.8,0,-119.6,0.3,-14.8,4,0,0.0,98.28,0.0,1,0.0,15.8,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.300,61.452926,23.845423,206.8,0,-119.6,0.3,-14.8,4,0,0.0,98.28,0.0,1,0.0,15.8,98.28,1,0.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.355,61.452926,23.845423,206.8,0,-121.1,-0.4,-15.6,4,0,0.0,98.28,0.0,1,0.0,15.8,98.28,1,0.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.495,61.452926,23.845423,206.8,0,-121.9,-2.1,-16.2,4,0,0.0,98.28,0.0,1,0.0,15.8,98.28,1,0.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.505,61.452926,23.845423,206.8,0,-121.9,-2.1,-16.2,2,0,0.0,98.28,0.0,1,0.0,15.8,98.28,1,0.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.540,61.452926,23.845423,206.8,0,-121.9,-2.1,-16.2,2,0,0.0,98.28,0.0,1,0.0,15.8,98.28,1,0.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.560,61.452926,23.845423,206.8,0,-121.9,-2.1,-16.2,2,0,0.005,98.28,0.0,1,0.0,15.8,98.28,1,0.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.585,61.452926,23.845423,206.8,0,-121.9,-2.1,-16.2,2,0,0.005,98.28,0.0,1,0.026,15.8,98.28,1,35.9,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.660,61.452926,23.845423,206.8,0,-121.9,-2.1,-16.2,2,0,0.005,98.28,0.0,1,0.026,15.8,98.28,1,35.9,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:26.785,61.452926,23.845423,206.8,0,-121.9,-2.1,-16.2,2,0,0.005,98.28,0.0,1,0.026,14.8,98.28,1,35.9,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),96,HTTP UL
2021-07-19 07:44:27.35,61.452926,23.845423,206.8,0,-121.3,4.7,-14.4,2,3,0.005,98.28,0.0,1,0.026,14.8,98.28,1,35.9,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.40,61.452926,23.845423,206.9,0,-121.3,4.7,-14.4,2,3,0.005,98.28,0.0,1,0.026,14.8,98.28,1,35.9,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.70,61.452926,23.845423,206.9,0,-121.3,4.7,-14.4,2,3,0.036,98.28,0.0,1,0.026,14.8,98.28,1,35.9,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.85,61.452926,23.845423,206.9,0,-121.3,4.7,-14.4,2,3,0.036,98.28,0.0,1,0.183,14.8,98.28,1,9.6,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.150,61.452926,23.845423,206.9,0,-121.3,4.7,-14.4,2,3,0.036,98.28,0.0,1,0.183,14.8,98.28,1,9.6,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.250,61.452926,23.845423,206.9,0,-121.3,4.7,-14.4,2,3,0.036,98.28,0.0,1,0.183,14.8,98.28,1,9.6,-6,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.260,61.452926,23.845423,206.9,0,-121.3,4.7,-14.4,2,3,0.036,98.28,0.0,1,0.183,14.9,98.28,1,9.6,-6,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.555,61.452926,23.845423,206.9,0,-120.3,3.7,-13.7,2,3,0.036,98.28,0.0,1,0.183,14.9,98.28,1,9.6,-6,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.565,61.452926,23.845423,206.9,0,-120.3,3.7,-13.7,2,3,0.053,98.28,0.0,1,0.183,14.9,98.28,1,9.6,-6,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.580,61.452926,23.845423,206.9,0,-120.3,3.7,-13.7,2,3,0.053,98.28,0.0,1,0.183,14.9,98.28,1,9.6,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.585,61.452926,23.845423,206.9,0,-120.3,3.7,-13.7,2,3,0.053,98.28,0.0,1,0.253,14.9,98.28,1,26.5,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.765,61.452926,23.845423,206.9,0,-120.3,3.7,-13.7,2,3,0.053,98.28,0.0,1,0.253,17.5,98.28,1,26.5,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.800,61.452926,23.845423,206.9,0,-120.3,3.7,-13.7,2,3,0.053,98.28,0.0,1,0.253,17.5,98.28,1,26.5,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.915,61.452926,23.845423,206.9,0,-120.3,3.7,-13.7,2,3,0.053,98.28,0.0,1,0.253,15.0,98.28,1,26.5,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:27.925,61.452926,23.845423,206.9,0,-120.3,3.7,-13.7,2,3,0.053,98.28,0.0,1,0.253,15.0,98.28,1,26.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.35,61.452926,23.845422,206.9,0,-120.3,3.7,-13.7,2,3,0.053,98.28,0.0,1,0.253,15.0,98.28,1,26.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.55,61.452926,23.845422,206.9,0,-119.3,4.2,-13.8,2,3,0.053,98.28,0.0,1,0.253,15.0,98.28,1,26.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.60,61.452926,23.845422,206.9,0,-119.3,4.2,-13.8,2,3,0.03,98.28,0.0,1,0.253,15.0,98.28,1,26.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.85,61.452926,23.845422,206.9,0,-119.3,4.2,-13.8,2,3,0.03,98.28,0.0,1,0.224,15.0,98.28,1,19.3,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.485,61.452926,23.845422,206.9,0,-119.3,4.2,-13.8,2,3,0.03,98.28,0.0,1,0.224,16.8,98.28,1,19.3,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.535,61.452926,23.845422,206.9,0,-119.3,4.2,-13.8,2,3,0.023,98.28,0.0,1,0.224,16.8,98.28,1,19.3,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.555,61.452926,23.845422,206.9,0,-119.0,7.5,-13.9,2,3,0.023,98.28,0.0,1,0.224,16.8,98.28,1,19.3,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.585,61.452926,23.845422,206.9,0,-119.0,7.5,-13.9,2,3,0.023,98.28,0.0,1,0.201,16.8,98.28,1,21.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:28.965,61.452926,23.845422,206.9,0,-119.0,7.5,-13.9,2,3,0.023,98.28,0.0,1,0.201,16.8,98.28,1,21.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.40,61.452926,23.845422,206.9,0,-119.0,7.5,-13.9,2,3,0.022,98.28,0.0,1,0.201,16.8,98.28,1,21.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.55,61.452926,23.845422,206.9,0,-117.5,2.6,-13.0,2,3,0.022,98.28,0.0,1,0.201,16.8,98.28,1,21.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.80,61.452926,23.845422,206.9,0,-117.5,2.6,-13.0,2,3,0.022,98.28,0.0,1,0.201,16.3,98.28,1,21.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.85,61.452926,23.845422,206.9,0,-117.5,2.6,-13.0,2,3,0.022,98.28,0.0,1,0.185,16.3,98.28,1,17.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.250,61.452926,23.845422,206.9,0,-117.5,2.6,-13.0,2,3,0.022,98.28,0.0,1,0.185,13.9,98.28,1,17.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.505,61.452926,23.845422,206.9,0,-117.5,2.6,-13.0,2,3,0.024,98.28,0.0,1,0.185,13.9,98.28,1,17.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.520,61.452926,23.845422,206.9,0,-117.5,2.6,-13.0,2,3,0.024,98.28,0.0,1,0.185,13.9,98.28,1,17.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.555,61.452926,23.845422,206.9,0,-118.9,4.4,-14.2,2,3,0.024,98.28,0.0,1,0.185,13.9,98.28,1,17.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.585,61.452926,23.845422,206.9,0,-118.9,4.4,-14.2,2,3,0.024,98.28,0.0,1,0.212,13.9,98.28,1,13.6,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.750,61.452926,23.845422,206.9,0,-118.9,4.4,-14.2,2,3,0.024,98.28,0.0,1,0.212,17.4,98.28,1,13.6,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:29.820,61.452926,23.845422,206.9,0,-118.9,4.4,-14.2,2,3,0.024,98.28,0.0,1,0.212,17.4,98.28,1,13.6,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.20,61.452926,23.845422,206.9,0,-118.9,4.4,-14.2,2,3,0.029,98.28,0.0,1,0.212,17.4,98.28,1,13.6,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.40,61.452926,23.845422,207.0,0,-118.9,4.4,-14.2,2,3,0.029,98.28,0.0,1,0.212,17.4,98.28,1,13.6,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.55,61.452926,23.845422,207.0,0,-120.1,3.6,-14.7,2,3,0.029,98.28,0.0,1,0.212,17.4,98.28,1,13.6,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.85,61.452926,23.845422,207.0,0,-120.1,3.6,-14.7,2,3,0.029,98.28,0.0,1,0.298,17.4,98.28,1,3.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.105,61.452926,23.845422,207.0,0,-120.1,3.6,-14.7,2,3,0.029,98.28,0.0,1,0.298,16.6,98.28,1,3.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.110,61.452926,23.845422,207.0,0,-120.1,3.6,-14.7,2,3,0.029,98.28,0.0,1,0.298,16.6,98.28,1,3.5,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.460,61.452926,23.845422,207.0,0,-120.1,3.6,-14.7,2,3,0.029,98.28,0.0,1,0.298,16.6,98.28,1,3.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.500,61.452926,23.845422,207.0,0,-120.1,3.6,-14.7,2,3,0.053,98.28,0.0,1,0.298,16.6,98.28,1,3.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.555,61.452926,23.845422,207.0,0,-119.0,6.2,-15.3,2,3,0.053,98.28,0.0,1,0.298,16.6,98.28,1,3.5,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.585,61.452926,23.845422,207.0,0,-119.0,6.2,-15.3,2,3,0.053,98.28,0.0,1,0.384,16.6,98.28,1,8.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.605,61.452926,23.845422,207.0,0,-119.0,6.2,-15.3,2,3,0.053,98.28,0.0,1,0.384,17.5,98.28,1,8.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.615,61.452926,23.845422,207.0,0,-119.0,6.2,-15.3,2,3,0.053,98.28,0.0,1,0.384,17.5,98.28,1,8.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:30.855,61.452926,23.845422,207.0,0,-119.0,6.2,-15.3,2,3,0.053,98.28,0.0,1,0.384,17.5,98.28,1,8.0,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.0,61.452926,23.845422,207.0,0,-119.0,6.2,-15.3,2,3,0.881,98.28,0.0,1,0.384,17.5,98.28,1,8.0,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.45,61.452926,23.845421,207.0,0,-119.0,6.2,-15.3,2,3,0.881,98.28,0.0,1,0.384,17.5,98.28,1,8.0,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.45,61.452926,23.845421,207.0,0,-119.0,6.2,-15.3,2,3,0.881,98.28,0.0,1,0.384,17.5,98.28,1,8.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.70,61.452926,23.845421,207.0,0,-119.4,5.0,-15.4,2,3,0.881,98.28,0.0,1,0.384,17.5,98.28,1,8.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.85,61.452926,23.845421,207.0,0,-119.4,5.0,-15.4,2,3,0.881,98.28,0.0,1,0.225,17.5,98.28,1,10.2,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.105,61.452926,23.845421,207.0,0,-119.4,5.0,-15.4,2,3,0.881,98.28,0.0,1,0.225,20.0,98.28,1,10.2,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.275,61.452926,23.845421,207.0,0,-119.4,5.0,-15.4,2,3,0.881,98.28,0.0,1,0.225,20.0,98.28,1,10.2,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.440,61.452926,23.845421,207.0,0,-119.4,5.0,-15.4,2,3,0.881,98.28,0.0,1,0.225,20.0,98.28,1,10.2,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.505,61.452926,23.845421,207.0,0,-119.4,5.0,-15.4,2,3,0.931,98.28,0.0,1,0.225,20.0,98.28,1,10.2,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.570,61.452926,23.845421,207.0,0,-121.2,6.1,-15.0,2,3,0.931,98.28,0.0,1,0.225,20.0,98.28,1,10.2,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
2021-07-19 07:44:31.585,61.452926,23.845421,207.0,0,-121.2,6.1,-15.0,2,3,0.931,98.28,0.0,1,0.17,20.0,98.28,1,21.9,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),156,HTTP UL
